instrument,trading_date,day_of_week,range_type,dr_high,dr_low,dr_range,idr_high,idr_low,idr_range,confirmed,direction,confirmation_time,confirmation_price,dr_rule_true,retraced_into_dr,outside_dr_closed,mean_sd_up,mean_sd_down,extension_sd,extension_price,extension_time,max_retracement_sd,max_retracement_price,max_retracement_time,reached_05_sd,time_05_sd,retracement_before_extreme_sd,retracement_after_05_sd,first_retracement_occurred,first_retracement_price,first_retracement_time,first_retracement_exact
ES,2023-01-06,Friday,ODR,3815.049,3809.59,5.458999999999833,3815.435,3808.6,6.835000000000036,True,SHORT,2023-01-06 04:10:00,3806.686,True,True,True,0.0,2.081,2.081,3798.23,2023-01-06 08:22:00,0.7805,3813.851,2023-01-06 06:23:00,True,2023-01-06 04:15:00,0.7805,0.7805,True,3809.598,2023-01-06 05:11:00,0.0015
ES,2023-01-06,Friday,RDR,3850.778,3814.186,36.59199999999964,3853.855,3808.526,45.32900000000018,True,LONG,2023-01-06 10:35:00,3859.866,True,False,,1.5113,0.0,1.5113,3906.079,2023-01-06 15:15:00,0.0,3855.896,2023-01-06 10:44:00,True,2023-01-06 10:59:00,0.0,0.0,False,,,
ES,2023-01-09,Monday,ADR,3905.056,3898.808,6.248000000000047,3905.261,3898.561,6.699999999999818,True,LONG,2023-01-08 23:25:00,3905.323,True,True,True,0.6882,0.0,0.6882,3909.356,2023-01-08 23:47:00,0.1109,3904.363,2023-01-09 01:31:00,True,2023-01-08 23:44:00,0.0762,0.1109,True,3904.829,2023-01-08 23:30:00,0.0363
ES,2023-01-09,Monday,ODR,3900.912,3897.188,3.7239999999997053,3901.706,3895.148,6.557999999999993,True,LONG,2023-01-09 04:00:00,3902.178,True,True,True,3.7997,0.0,3.7997,3915.062,2023-01-09 07:37:00,0.0499,3900.726,2023-01-09 04:10:00,True,2023-01-09 04:05:00,0.0499,0.0499,True,3900.91,2023-01-09 04:09:00,0.0005
ES,2023-01-09,Monday,RDR,3932.996,3912.72,20.276000000000295,3935.528,3907.583,27.94499999999971,True,LONG,2023-01-09 10:30:00,3936.496,False,True,False,0.8677,1.1143,0.8677,3950.589,2023-01-09 11:16:00,2.1143,3890.126,2023-01-09 15:48:00,True,2023-01-09 10:46:00,0.0,2.1143,True,3932.886,2023-01-09 12:40:00,0.0054
ES,2023-01-10,Tuesday,ADR,3887.693,3882.95,4.743000000000393,3888.256,3882.45,5.80600000000004,True,LONG,2023-01-09 20:50:00,3889.226,False,True,False,0.6606,1.4493,0.6606,3890.826,2023-01-09 21:13:00,2.4493,3876.076,2023-01-09 21:41:00,True,2023-01-09 20:56:00,0.0,2.4493,True,3886.8,2023-01-09 21:26:00,0.1883
ES,2023-01-10,Tuesday,ODR,3891.816,3884.076,7.739999999999782,3893.729,3883.026,10.702999999999975,True,SHORT,2023-01-10 04:10:00,3881.375,True,True,True,0.1572,1.826,1.826,3869.943,2023-01-10 07:51:00,1.1572,3893.033,2023-01-10 05:37:00,True,2023-01-10 06:36:00,1.1572,0.0,True,3884.086,2023-01-10 04:16:00,0.0013
ES,2023-01-10,Tuesday,RDR,3908.428,3885.586,22.8420000000001,3913.416,3883.608,29.807999999999993,True,SHORT,2023-01-10 10:40:00,3878.622,False,True,False,0.5117,0.4026,0.4026,3876.389,2023-01-10 10:45:00,1.5117,3920.116,2023-01-10 15:55:00,False,,0.0,,True,3887.796,2023-01-10 10:50:00,0.0968
ES,2023-01-11,Wednesday,ADR,3924.248,3919.402,4.846000000000004,3924.248,3919.152,5.096000000000004,True,SHORT,2023-01-10 22:05:00,3918.708,True,True,True,0.0501,0.3512,0.3512,3917.7,2023-01-10 22:15:00,1.0501,3924.491,2023-01-11 00:45:00,False,,0.0,,True,3919.455,2023-01-10 22:19:00,0.0109
ES,2023-01-11,Wednesday,ODR,3919.309,3913.862,5.447000000000116,3920.156,3913.862,6.293999999999869,True,LONG,2023-01-11 04:00:00,3921.818,True,False,,2.7837,0.0,2.7837,3934.472,2023-01-11 08:24:00,0.0,3920.839,2023-01-11 07:20:00,True,2023-01-11 04:05:00,0.0,0.0,False,,,
ES,2023-01-11,Wednesday,RDR,3944.216,3935.173,9.04300000000012,3945.068,3931.446,13.622000000000298,True,SHORT,2023-01-11 10:55:00,3929.6,False,True,False,2.7607,0.797,0.7,3928.843,2023-01-11 11:00:00,3.7607,3969.181,2023-01-11 15:59:00,True,2023-01-11 11:00:00,0.0,3.7607,True,3935.575,2023-01-11 11:10:00,0.0445
ES,2023-01-12,Thursday,ODR,3967.158,3963.559,3.5989999999997053,3967.789,3963.55,4.239000000000033,True,LONG,2023-01-12 04:15:00,3969.253,True,True,True,7.1512,0.0017,7.1512,3992.895,2023-01-12 08:29:00,1.0017,3963.553,2023-01-12 05:20:00,True,2023-01-12 04:20:00,1.0017,1.0017,True,3966.779,2023-01-12 04:27:00,0.1053
ES,2023-01-12,Thursday,RDR,3978.806,3939.366,39.440000000000055,3981.785,3936.67,45.11499999999978,True,LONG,2023-01-12 12:10:00,3984.13,True,True,True,0.4804,0.0,0.4804,3997.752,2023-01-12 14:02:00,0.2584,3968.615,2023-01-12 13:31:00,False,,0.2584,,True,3978.24,2023-01-12 13:27:00,0.0144
ES,2023-01-13,Friday,ADR,3986.438,3980.616,5.822000000000116,3987.659,3978.948,8.71100000000024,True,SHORT,2023-01-12 20:30:00,3976.201,True,False,,0.0,1.695,1.695,3970.748,2023-01-12 21:30:00,0.0,3979.435,2023-01-12 20:46:00,True,2023-01-12 20:35:00,0.0,0.0,False,,,
ES,2023-01-13,Friday,ODR,3981.675,3974.368,7.307000000000244,3982.946,3973.61,9.335999999999785,True,LONG,2023-01-13 04:05:00,3983.665,False,True,False,0.6137,4.1464,0.6137,3986.159,2023-01-13 05:20:00,5.1464,3944.07,2023-01-13 08:08:00,True,2023-01-13 04:14:00,0.5451,5.1464,True,3981.226,2023-01-13 04:19:00,0.0614
ES,2023-01-13,Friday,RDR,3978.519,3948.952,29.566999999999553,3979.025,3946.68,32.345000000000255,True,LONG,2023-01-13 10:45:00,3979.326,True,True,True,0.8594,0.0,0.8594,4003.929,2023-01-13 15:40:00,0.4379,3965.573,2023-01-13 11:47:00,True,2023-01-13 15:11:00,0.4379,0.0,True,3978.25,2023-01-13 10:50:00,0.0091
ES,2023-01-16,Monday,ADR,4003.116,3999.085,4.030999999999949,4003.246,3998.826,4.420000000000073,True,LONG,2023-01-15 20:45:00,4004.316,False,True,False,1.4026,0.8308,1.4026,4008.77,2023-01-15 20:58:00,1.8308,3995.736,2023-01-16 01:52:00,True,2023-01-15 20:58:00,0.0,1.8308,True,4002.649,2023-01-16 00:00:00,0.1159
ES,2023-01-16,Monday,ODR,3996.651,3981.775,14.875999999999749,3997.262,3980.653,16.60900000000038,True,SHORT,2023-01-16 04:40:00,3979.875,True,True,False,0.0,0.2956,0.2956,3977.378,2023-01-16 04:49:00,0.7454,3992.863,2023-01-16 06:42:00,False,,0.0,,True,3981.878,2023-01-16 05:08:00,0.0069
ES,2023-01-16,Monday,RDR,3998.239,3995.236,3.0030000000001564,3999.875,3995.116,4.7590000000000146,True,LONG,2023-01-16 10:35:00,4000.046,False,True,False,0.8948,2.1232,0.8948,4000.926,2023-01-16 10:46:00,3.1232,3988.86,2023-01-16 12:52:00,True,2023-01-16 10:40:00,0.0,3.1232,True,3998.113,2023-01-16 11:00:00,0.042
ES,2023-01-17,Tuesday,ADR,3995.628,3991.426,4.2020000000002256,3995.926,3991.113,4.813000000000102,True,SHORT,2023-01-16 20:50:00,3989.176,True,True,True,0.0,2.3025,2.3025,3981.751,2023-01-17 01:52:00,0.2266,3992.378,2023-01-16 21:10:00,True,2023-01-16 20:55:00,0.2266,0.2266,True,3991.426,2023-01-16 21:01:00,0.0
ES,2023-01-17,Tuesday,ODR,3988.86,3984.881,3.979000000000269,3989.676,3983.863,5.813000000000102,True,SHORT,2023-01-17 04:20:00,3982.426,False,True,False,1.199,0.8213,0.754,3981.881,2023-01-17 04:25:00,2.199,3993.631,2023-01-17 07:25:00,True,2023-01-17 04:25:00,0.0,2.199,True,3984.881,2023-01-17 04:29:00,0.0
ES,2023-01-17,Tuesday,RDR,4013.625,3993.616,20.009000000000015,4015.619,3989.375,26.244000000000142,True,SHORT,2023-01-17 11:10:00,3987.506,True,True,True,0.0,0.4896,0.4896,3983.82,2023-01-17 11:25:00,0.3998,4001.616,2023-01-17 14:05:00,False,,0.0,,True,3994.313,2023-01-17 11:31:00,0.0348
ES,2023-01-18,Wednesday,ADR,3984.221,3979.983,4.237999999999829,3984.693,3979.003,5.690000000000055,True,LONG,2023-01-17 21:05:00,3984.708,True,True,True,5.9691,0.0,5.9691,4009.518,2023-01-17 21:44:00,0.7586,3981.006,2023-01-17 21:39:00,True,2023-01-17 21:40:00,0.7586,0.701,True,3984.21,2023-01-17 21:14:00,0.0026
ES,2023-01-18,Wednesday,ODR,4001.48,3990.938,10.541999999999916,4001.666,3989.198,12.468000000000302,True,LONG,2023-01-18 07:40:00,4002.196,True,True,False,0.3335,0.0498,0.3335,4004.996,2023-01-18 07:59:00,0.3412,3997.883,2023-01-18 08:25:00,False,,0.0,,True,4001.203,2023-01-18 08:05:00,0.0263
ES,2023-01-18,Wednesday,RDR,4009.972,4002.122,7.850000000000364,4014.688,3997.383,17.30500000000029,True,SHORT,2023-01-18 10:35:00,3994.72,True,False,,0.0,9.6678,9.6678,3926.23,2023-01-18 15:59:00,0.0,3997.181,2023-01-18 10:40:00,True,2023-01-18 10:40:00,0.0,0.0,False,,,
ES,2023-01-19,Thursday,ADR,3924.693,3921.6,3.093000000000302,3925.581,3921.1,4.481000000000222,True,SHORT,2023-01-18 21:05:00,3920.396,False,True,True,0.8028,1.0973,1.0973,3918.206,2023-01-19 01:57:00,1.8028,3927.176,2023-01-18 22:21:00,True,2023-01-18 21:10:00,1.8028,1.8028,True,3921.89,2023-01-18 21:33:00,0.0938
ES,2023-01-19,Thursday,ODR,3926.339,3912.711,13.628000000000156,3926.7,3912.711,13.989000000000033,True,SHORT,2023-01-19 04:25:00,3912.255,True,True,True,0.0,1.4951,1.4951,3892.336,2023-01-19 08:03:00,0.153,3914.796,2023-01-19 05:12:00,True,2023-01-19 05:39:00,0.153,0.0,True,3913.766,2023-01-19 04:30:00,0.0774
ES,2023-01-19,Thursday,RDR,3913.929,3899.948,13.981000000000222,3915.998,3896.609,19.389000000000124,True,SHORT,2023-01-19 10:45:00,3894.628,False,True,True,0.6477,1.0668,1.0668,3885.033,2023-01-19 11:47:00,1.6477,3922.985,2023-01-19 14:46:00,True,2023-01-19 10:51:00,0.2212,1.6477,True,3903.041,2023-01-19 11:10:00,0.2212
ES,2023-01-20,Friday,ADR,3908.22,3904.472,3.7479999999995925,3908.485,3903.482,5.003000000000156,True,LONG,2023-01-20 00:55:00,3908.565,True,True,False,0.3058,0.2612,0.3058,3909.366,2023-01-20 01:07:00,0.7668,3905.346,2023-01-20 01:43:00,False,,0.1038,,True,3908.066,2023-01-20 01:00:00,0.0411
ES,2023-01-20,Friday,ODR,3913.65,3903.621,10.028999999999996,3914.03,3901.631,12.399000000000342,True,SHORT,2023-01-20 04:05:00,3900.419,True,True,False,0.0,0.8899,0.8899,3894.696,2023-01-20 05:11:00,0.9992,3913.642,2023-01-20 08:07:00,True,2023-01-20 04:11:00,0.3056,0.9992,True,3903.64,2023-01-20 04:17:00,0.0019
ES,2023-01-20,Friday,RDR,3921.942,3898.498,23.44399999999996,3922.931,3895.413,27.51800000000003,True,LONG,2023-01-20 11:00:00,3926.145,True,False,,2.1718,0.0,2.1718,3972.858,2023-01-20 15:56:00,0.0,3923.312,2023-01-20 13:20:00,True,2023-01-20 11:28:00,0.0,0.0,False,,,
ES,2023-01-23,Monday,ADR,3970.346,3966.056,4.289999999999964,3970.545,3965.315,5.230000000000018,True,LONG,2023-01-23 00:25:00,3971.198,True,True,True,0.7191,0.0,0.7191,3973.431,2023-01-23 01:49:00,0.6138,3967.713,2023-01-23 01:25:00,True,2023-01-23 01:48:00,0.6138,0.0,True,3969.563,2023-01-23 00:58:00,0.1825
ES,2023-01-23,Monday,ODR,3977.73,3968.11,9.61999999999989,3977.926,3966.375,11.55099999999993,True,SHORT,2023-01-23 05:05:00,3966.11,False,True,False,0.5351,0.5188,0.5188,3963.119,2023-01-23 06:57:00,1.5351,3982.878,2023-01-23 08:20:00,True,2023-01-23 06:57:00,0.1888,1.5351,True,3968.375,2023-01-23 05:11:00,0.0275
ES,2023-01-23,Monday,RDR,4005.426,3971.869,33.55699999999979,4007.381,3969.369,38.011999999999716,True,LONG,2023-01-23 10:45:00,4011.875,True,True,True,1.0192,0.0,1.0192,4039.628,2023-01-23 13:49:00,0.158,4000.125,2023-01-23 14:54:00,True,2023-01-23 11:04:00,0.0,0.158,True,4005.369,2023-01-23 14:45:00,0.0017
ES,2023-01-24,Tuesday,ADR,4017.631,4015.378,2.2529999999997017,4017.676,4015.113,2.563000000000102,True,LONG,2023-01-23 20:30:00,4018.616,True,True,True,2.7714,0.0,2.7714,4023.875,2023-01-24 00:37:00,0.3356,4016.875,2023-01-24 01:10:00,True,2023-01-23 20:35:00,0.119,0.3356,True,4017.613,2023-01-23 22:47:00,0.008
ES,2023-01-24,Tuesday,ODR,4019.619,4015.122,4.497000000000298,4020.381,4013.363,7.018000000000029,True,SHORT,2023-01-24 04:40:00,4011.619,True,False,,0.0,2.0858,2.0858,4005.742,2023-01-24 07:38:00,0.0,4014.176,2023-01-24 04:51:00,True,2023-01-24 04:45:00,0.0,0.0,False,,,
ES,2023-01-24,Tuesday,RDR,4013.363,3994.616,18.746999999999844,4013.676,3988.631,25.045000000000073,True,LONG,2023-01-24 10:50:00,4014.49,True,True,True,0.572,0.0,0.572,4024.086,2023-01-24 13:47:00,0.441,4005.095,2023-01-24 12:02:00,True,2023-01-24 13:43:00,0.441,0.4103,True,4011.56,2023-01-24 11:13:00,0.0962
ES,2023-01-25,Wednesday,ADR,4001.578,3995.603,5.974999999999909,4001.578,3994.853,6.724999999999909,True,LONG,2023-01-24 22:25:00,4001.596,True,True,True,0.3135,0.2462,0.3135,4003.451,2023-01-25 01:43:00,0.6944,3997.429,2023-01-25 00:43:00,False,,0.6944,,True,4001.1,2023-01-24 22:30:00,0.08
ES,2023-01-25,Wednesday,ODR,4006.496,3999.251,7.244999999999891,4006.961,3998.986,7.974999999999909,True,SHORT,2023-01-25 04:00:00,3998.539,True,True,True,0.0,2.6834,2.6834,3979.81,2023-01-25 08:25:00,0.1829,4000.576,2023-01-25 04:08:00,True,2023-01-25 04:23:00,0.1829,0.0476,True,3999.836,2023-01-25 04:06:00,0.0807
ES,2023-01-25,Wednesday,RDR,3973.34,3956.515,16.825000000000273,3978.728,3954.886,23.8420000000001,True,SHORT,2023-01-25 10:35:00,3950.475,False,True,False,2.754,0.4919,0.4919,3948.239,2023-01-25 10:40:00,3.754,4019.676,2023-01-25 15:10:00,False,,0.0,,True,3956.916,2023-01-25 10:43:00,0.0238
ES,2023-01-26,Thursday,ADR,4022.24,4015.55,6.6899999999996,4022.556,4014.831,7.724999999999909,True,LONG,2023-01-26 00:50:00,4025.186,True,False,,1.3994,0.0,1.3994,4031.602,2023-01-26 01:11:00,0.0,4024.38,2023-01-26 01:02:00,True,2023-01-26 00:59:00,0.0,0.0,False,,,
ES,2023-01-26,Thursday,ODR,4031.266,4025.205,6.061000000000149,4032.88,4024.946,7.9340000000001965,True,SHORT,2023-01-26 04:20:00,4024.7,False,True,False,1.5595,1.1264,1.1264,4018.378,2023-01-26 04:41:00,2.5595,4040.718,2023-01-26 07:53:00,True,2023-01-26 04:33:00,0.1242,2.5595,True,4025.702,2023-01-26 04:25:00,0.082
ES,2023-01-26,Thursday,RDR,4049.193,4024.661,24.532000000000153,4052.306,4020.225,32.08100000000013,True,SHORT,2023-01-26 10:50:00,4019.432,False,True,False,0.5066,0.4778,0.4778,4012.939,2023-01-26 11:00:00,1.5066,4061.622,2023-01-26 15:59:00,False,,0.0,,True,4024.816,2023-01-26 11:15:00,0.0063
ES,2023-01-27,Friday,ADR,4051.506,4047.981,3.524999999999636,4051.948,4047.963,3.9849999999996726,True,SHORT,2023-01-26 20:45:00,4047.23,True,True,True,0.0,1.242,1.242,4043.603,2023-01-27 01:45:00,0.8681,4051.041,2023-01-27 00:32:00,True,2023-01-27 01:40:00,0.8681,0.0304,True,4048.001,2023-01-26 20:51:00,0.0057
ES,2023-01-27,Friday,ODR,4047.946,4042.669,5.277000000000044,4048.931,4042.191,6.7400000000002365,True,LONG,2023-01-27 05:20:00,4049.93,True,True,True,1.3538,0.0,1.3538,4055.09,2023-01-27 07:19:00,0.7093,4044.203,2023-01-27 08:02:00,True,2023-01-27 06:01:00,0.0451,0.7093,True,4047.708,2023-01-27 05:49:00,0.0451
ES,2023-01-27,Friday,RDR,4074.911,4049.246,25.664999999999964,4078.878,4046.712,32.16600000000017,True,LONG,2023-01-27 14:10:00,4079.515,True,True,False,0.7458,0.0271,0.7458,4094.053,2023-01-27 15:11:00,0.2657,4068.092,2023-01-27 15:59:00,True,2023-01-27 14:48:00,0.0,0.2657,True,4074.258,2023-01-27 15:51:00,0.0254
ES,2023-01-30,Monday,ADR,4066.998,4061.558,5.440000000000055,4067.128,4061.16,5.968000000000302,True,SHORT,2023-01-29 21:55:00,4060.975,True,True,True,0.0,1.5064,1.5064,4053.363,2023-01-30 01:53:00,0.1292,4062.261,2023-01-29 23:00:00,True,2023-01-29 22:07:00,0.1292,0.1292,True,4061.735,2023-01-29 22:38:00,0.0325
ES,2023-01-30,Monday,ODR,4047.696,4034.898,12.797999999999774,4047.696,4033.076,14.61999999999989,True,SHORT,2023-01-30 04:35:00,4031.275,True,True,False,0.0,0.7526,0.7526,4025.266,2023-01-30 06:32:00,0.3215,4039.013,2023-01-30 08:28:00,True,2023-01-30 06:31:00,0.205,0.3215,True,4035.076,2023-01-30 04:48:00,0.0139
ES,2023-01-30,Monday,RDR,4061.386,4039.145,22.240999999999985,4063.076,4038.522,24.554000000000087,True,SHORT,2023-01-30 10:40:00,4035.841,True,True,True,0.0,1.075,1.075,4015.236,2023-01-30 15:55:00,0.5288,4050.906,2023-01-30 11:16:00,True,2023-01-30 14:24:00,0.5288,0.0,True,4039.975,2023-01-30 10:50:00,0.0373
ES,2023-01-31,Tuesday,ADR,4027.339,4022.116,5.222999999999956,4027.83,4021.879,5.951000000000022,True,SHORT,2023-01-30 20:30:00,4021.873,True,True,True,0.1564,1.8392,1.8392,4012.51,2023-01-30 22:43:00,1.1564,4028.156,2023-01-30 20:40:00,True,2023-01-30 22:24:00,1.1564,0.0,True,4023.128,2023-01-30 20:35:00,0.1938
ES,2023-01-31,Tuesday,ODR,4026.822,4007.569,19.253000000000156,4027.116,4006.202,20.91399999999976,True,SHORT,2023-01-31 04:15:00,4004.469,True,True,False,0.0,0.7291,0.7291,3993.532,2023-01-31 06:33:00,0.3582,4014.465,2023-01-31 08:11:00,True,2023-01-31 06:00:00,0.0814,0.3582,True,4007.702,2023-01-31 04:26:00,0.0069
ES,2023-01-31,Tuesday,RDR,4038.705,4021.132,17.572999999999865,4039.506,4019.696,19.809999999999945,True,LONG,2023-01-31 10:40:00,4040.173,True,True,True,2.1716,0.0,2.1716,4076.866,2023-01-31 15:59:00,0.097,4037.0,2023-01-31 10:53:00,True,2023-01-31 12:19:00,0.097,0.0,True,4037.72,2023-01-31 10:52:00,0.0561
ES,2023-02-01,Wednesday,ADR,4064.476,4061.916,2.5599999999999454,4064.476,4061.29,3.186000000000149,True,LONG,2023-01-31 20:30:00,4064.931,True,True,True,1.557,0.0,1.557,4068.462,2023-01-31 23:32:00,0.9898,4061.942,2023-01-31 20:53:00,True,2023-01-31 20:42:00,0.9898,0.9898,True,4064.416,2023-01-31 20:36:00,0.0234
ES,2023-02-01,Wednesday,ODR,4069.346,4062.889,6.45699999999988,4070.636,4062.383,8.253000000000156,True,SHORT,2023-02-01 04:30:00,4060.919,False,True,False,0.2501,0.8396,0.8396,4057.468,2023-02-01 05:40:00,1.2501,4070.961,2023-02-01 07:24:00,True,2023-02-01 05:10:00,0.0819,1.2501,True,4062.921,2023-02-01 04:48:00,0.005
ES,2023-02-01,Wednesday,RDR,4074.655,4062.32,12.335000000000036,4076.196,4060.089,16.10699999999997,True,SHORT,2023-02-01 10:50:00,4055.456,False,True,False,6.0349,2.1398,2.1398,4035.926,2023-02-01 14:34:00,7.0349,4149.095,2023-02-01 15:41:00,True,2023-02-01 10:55:00,0.8546,7.0349,True,4063.286,2023-02-01 11:21:00,0.0783
ES,2023-02-02,Thursday,ADR,4135.626,4130.388,5.238000000000284,4135.926,4130.382,5.5440000000007785,True,SHORT,2023-02-01 20:30:00,4130.146,True,True,False,0.0,1.4124,1.4124,4122.99,2023-02-01 21:39:00,0.8713,4134.952,2023-02-01 23:49:00,True,2023-02-01 20:37:00,0.054,0.8713,True,4130.456,2023-02-01 20:35:00,0.013
ES,2023-02-02,Thursday,ODR,4145.776,4129.928,15.847999999999956,4147.016,4129.04,17.975999999999658,False,,,,,,,0.1577,0.0,,,,,,,False,,,,False,,,
ES,2023-02-02,Thursday,RDR,4159.228,4143.981,15.247000000000298,4161.463,4139.466,21.99699999999939,True,LONG,2023-02-02 10:30:00,4169.863,True,True,True,2.3679,0.0,2.3679,4195.332,2023-02-02 14:01:00,0.9711,4144.422,2023-02-02 15:03:00,True,2023-02-02 10:35:00,0.0,0.9711,True,4158.41,2023-02-02 14:34:00,0.0536
ES,2023-02-03,Friday,ADR,4159.105,4154.85,4.2549999999992,4159.646,4154.122,5.5239999999994325,True,LONG,2023-02-02 20:35:00,4160.08,False,True,False,0.3481,0.8007,0.2658,4160.236,2023-02-03 00:37:00,1.8007,4151.443,2023-02-02 21:49:00,False,,1.8007,,True,4159.102,2023-02-02 20:40:00,0.0007
ES,2023-02-03,Friday,ODR,4149.279,4141.098,8.181000000000495,4149.52,4140.349,9.171000000000276,True,LONG,2023-02-03 04:35:00,4149.886,True,True,True,1.5728,0.0,1.5728,4162.146,2023-02-03 08:16:00,0.9831,4141.236,2023-02-03 06:12:00,True,2023-02-03 07:09:00,0.9831,0.0433,True,4148.592,2023-02-03 04:46:00,0.084
ES,2023-02-03,Friday,RDR,4170.386,4127.698,42.6880000000001,4171.686,4126.946,44.73999999999978,True,LONG,2023-02-03 10:35:00,4176.238,False,True,False,0.2802,0.1082,0.2802,4182.346,2023-02-03 11:38:00,1.1082,4123.079,2023-02-03 15:06:00,False,,0.1573,,True,4169.405,2023-02-03 10:50:00,0.023
ES,2023-02-06,Monday,ADR,4125.826,4123.022,2.8040000000000873,4126.513,4123.01,3.5029999999997017,True,LONG,2023-02-05 20:35:00,4127.528,False,True,False,1.1847,2.765,1.1847,4129.148,2023-02-05 20:43:00,3.765,4115.269,2023-02-06 01:56:00,True,2023-02-05 20:40:00,0.0,3.765,True,4125.022,2023-02-05 21:01:00,0.2867
ES,2023-02-06,Monday,ODR,4120.278,4112.266,8.012000000000626,4120.281,4111.519,8.761999999999716,True,SHORT,2023-02-06 04:10:00,4108.528,True,True,True,0.0,2.2474,2.2474,4094.26,2023-02-06 05:49:00,0.0075,4112.326,2023-02-06 07:53:00,True,2023-02-06 04:15:00,0.0,0.0075,True,4112.281,2023-02-06 07:47:00,0.0019
ES,2023-02-06,Monday,RDR,4118.142,4098.278,19.863999999999578,4120.022,4097.013,23.009000000000015,True,SHORT,2023-02-06 10:30:00,4096.76,False,True,False,0.3091,0.3024,0.089,4096.51,2023-02-06 10:35:00,1.3091,4124.281,2023-02-06 11:33:00,False,,0.0118,,True,4098.513,2023-02-06 10:35:00,0.0118
